Id,Title,Excerpt,Description,Synonyms,Variations,Categories,Abbreviation,Tags,Image,_cmtt_highlightFirstOnly,_cmtt_disable_acf_for_page,_cmtt_new_page_exception,_cmtt_exclude_parsing,_cmtt_exclude_tooltip,_cmtt_disable_related_articles_for_term,_cmtt_hide_from_index,_cmtt_exclude_google_api,_cmtt_exclude_merriam_api,_cmtt_exclude_merriam_thesaurus_api,_cmtt_exclude_glosbe_dictionary_api,_cmtt_featured_image_position,_cmtt_featured_image_size,_cmtt_term_icon,_cmtt_term_icon_color,_cmtt_term_icon_position,cmtt_abbreviations,_glossary_related_article
15921,"Hjalmar an Craite",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/hjalmar_an_craite.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Hjalmar an Craite</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword melee"">Melee</span>): <span class=""keyword banish"">Banish</span> a unit in your graveyard and damage an enemy unit by its power.
</div>",Hjalmar,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15922,Ermion,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/ermion.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ermion</strong>

<em>Human, Druid</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword ranged"">Ranged</span>): Play an Alchemy card from your deck.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15923,Kambi,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/kambi.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Kambi</strong>

<em>Beast</em>

<span class=""keyword deploy"">Deploy</span>: <span class=""keyword discard"">Discard</span> the rightmost card in your hand, then your opponent <span class=""keyword discard"">Discards</span> the rightmost card in their hand.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15924,"Birna Bran",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/birna_bran.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Birna Bran</strong>

<em>Human</em>

<span class=""keyword deploy"">Deploy</span>: Draw up to 2 cards, then <span class=""keyword discard"">Discard</span> the same number of cards.
</div>",Birna,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15925,"Madman Lugos",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/madman_lugos.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Madman Lugos</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword melee"">Melee</span>): Damage an enemy unit by twice the number of damaged enemies.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15926,Coral,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/coral.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Coral</strong>

<em>Human, Mage</em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword order"">Order</span>: Draw a card, then <span class=""keyword discard"">Discard</span> a card.
Whenever you <span class=""keyword discard"">Discard</span> a card, damage a random enemy unit by 2.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15927,"Blueboy Lugos",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/blueboy_lugos.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Blueboy Lugos</strong>

<em>Human, Warrior</em>

Whenever this unit takes damage, damage a random enemy unit by 2.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15929,"Djenge Frett",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/djenge_frett.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Djenge Frett</strong>

<em>Human</em>

<span class=""keyword deploy"">Deploy</span>, <span class=""keyword bloodthirst"">Bloodthirst</span> 1: <span class=""keyword lock"">Lock</span> an enemy unit.
</div>",Djenge,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15930,"Donar an Hindar",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/donar_an_hindar.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Donar an Hindar</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span>: Damage an enemy unit by 2.
<span class=""keyword bloodthirst"">Bloodthirst</span> 2: Damage an enemy unit by 4 instead.
</div>",Donar,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15931,"Draig Bon-Dhu",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/draig_bondhu.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Draig Bon-Dhu</strong>

<em>Human</em>

<span class=""keyword deploy"">Deploy</span>: Boost all allied Warrior units by 1.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15932,Gremist,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/gremist.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Gremist</strong>

<em>Human, Druid</em>

<span class=""keyword zeal"">Zeal</span>. <span class=""keyword order"">Order</span> (<span class=""keyword ranged"">Ranged</span>): <span class=""keyword purify"">Purify</span> a unit.
Refresh this ability whenever you play an Alchemy card.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15933,"Holger Blackhand",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/holger_blackhand.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Holger Blackhand</strong>

<em>Human, Pirate</em>

<span class=""keyword deploy"">Deploy</span>: Damage a unit by 2.
Whenever you play a ship, boost it by 1.
Whenever you play a pirate, deal 1 damage to a random enemy.
</div>",Holger,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15934,"Jutta an Dimun",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/jutta_an_dimun.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Jutta an Dimun</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span>: If Jutta an Dimun is the highest unit, damage self by 6.
</div>",Jutta,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15935,Morkvarg,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/morkvarg.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Morkvarg</strong>

<em>Beast, Cursed, Pirate</em>

If this unit moves to the graveyard during the round, <span class=""keyword summon"">Summon</span> it to the melee row and give it <span class=""keyword doomed"">Doomed</span>.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15936,"Savage Bear",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/savage_bear.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Savage Bear</strong>

<em>Beast</em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword Deploy"">Deploy</span>: Gain 1 <span class=""keyword charge"">Charge</span> for each Savage Bear in your graveyard.
<span class=""keyword order"">Order</span>: Give <span class=""keyword bleeding"">Bleeding</span> 2 to an enemy unit.
<span class=""keyword charge"">Charge</span>: 1.
</div>","Savage Bears",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15938,"Svanrige Tuirseach",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/svanrige_tuirseach.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Svanrige Tuirseach</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span>, <span class=""keyword bloodthirst"">Bloodthirst</span> 3: Boost self by 5.
</div>",Svanrige,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,,left,,
15939,"Udalryk an Brokvar",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/udalryk_an_brokvar.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Udalryk an Brokvar</strong>

<em>Human, Cursed</em>

<span class=""keyword order"">Order</span>: Damage a unit by 1.
<span class=""keyword charge"">Charge</span>: 3.
<span class=""keyword bloodthirst"">Bloodthirst</span> 2: Gain <span class=""keyword zeal"">Zeal</span>.
</div>",Udalryk,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15940,"Svalblod Ravager",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/svalblod_ravager.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Svalblod Ravager</strong>

<em>Human, Cultist, Warrior</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword melee"">Melee</span>): Damage an enemy unit by 2.
<span class=""keyword bloodthirst"">Bloodthirst</span> 2: Give it <span class=""keyword bleeding"">Bleeding</span> for 2 turns.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15941,"Svalblod Butcher",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/svalblod_butcher.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Svalblod Butcher</strong>

<em>Human, Cultist, Warrior</em>

<span class=""keyword deploy"">Deploy</span>: Damage an allied unit by 2, then give an enemy unit <span class=""keyword bleeding"">Bleeding</span> for 3 turns.
</div>",Butcher,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15942,"An Craite Warrior",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/an_craite_warrior.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>An Craite Warrior</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span>: Give an enemy unit <span class=""keyword bleeding"">Bleeding</span> (3). If played from the graveyard, damage an enemy unit by 3 instead.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15943,"Brokvar Hunter",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/brokvar_hunter.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Brokvar Hunter</strong>

<em>Human, Warrior</em>

<span class=""keyword zeal"">Zeal</span>. <span class=""keyword order"">Order</span> (<span class=""keyword ranged"">Ranged</span>): Damage a unit by 1.
<span class=""keyword cooldown"">Cooldown</span>: 2.
Whenever you play a Beast, reduce <span class=""keyword cooldown"">Cooldown</span> by 1.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15944,"Dimun Pirate",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/dimun_pirate.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Dimun Pirate</strong>

<em>Human, Pirate</em>

<span class=""keyword deploy"">Deploy</span>: Move the top card from your deck to your graveyard.
Cancel the ability if you control a Ship.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15945,"Dimun Pirate Captain",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/dimun_pirate_captain.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Dimun Pirate Captain</strong>

<em>Human, Pirate</em>

<span class=""keyword Deploy"">Deploy</span>: Damage an enemy unit by 1.
<span class=""keyword Bloodthirst"">Bloodthirst</span> 2: Damage it by 3 instead.
</div>","Pirate Captain, Pirate Captains",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15946,"Drummond Queensguard",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/drummond_queensguard.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Drummond Queensguard</strong>

<em>Human, Warrior</em>

<span class=""keyword order"">Order</span>, <span class=""keyword berserk"">Berserk</span> 3: <span class=""keyword spawn"">Spawn</span> a base copy of self and <span class=""keyword summon"">Summon</span> it in the same row.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15947,"Heymaey Skald",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/heymaey_skald.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Heymaey Skald</strong>

<em>Human</em>

<span class=""keyword Deploy"">Deploy</span>: Draw a card, then <span class=""keyword discard"">Discard</span> a card.
</div>",Skald,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15948,"Dimun Light Longship",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/dimun_light_longship.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Dimun Light Longship</strong>

<em>Machine, Ship</em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword order"">Order</span> (<span class=""keyword ranged"">Ranged</span>): Damage self and an enemy unit by 1.
<span class=""keyword cooldown"">Cooldown</span>: 1.
</div>","Dimun Light Longships",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15950,"An Craite Blacksmith",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/an_craite_blacksmith.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>An Craite Blacksmith</strong>

<em>Human</em>

<span class=""keyword order"">Order</span>: Boost an allied unit by 1. 
<span class=""keyword charge"">Charge</span>: 1.
Gain 1 <span class=""keyword charge"">Charge</span> whenever you play a Warrior.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15951,"Tuirseach Axeman",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/tuirseach_axeman.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Tuirseach Axeman</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword melee"">Melee</span>): Destroy an enemy unit with half or less than half of its base power.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15952,"Tuirseach Skirmisher",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/tuirseach_skirmisher.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Tuirseach Skirmisher</strong>

<em>Human, Warrior</em>

When this unit is <span class=""keyword discard"">Discarded</span>, <span class=""keyword summon"">Summon</span> it from your graveyard to the melee row.
</div>","Tuirseach Skirmishers",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15953,"An Craite Longship",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/an_craite_longship.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>An Craite Longship</strong>

<em>Machine, Ship</em>

<span class=""keyword melee"">Melee</span>: Whenever your opponent plays a unit, deal 1 damage to it.
</div>","An Craite Longships",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15954,"Brokvar Archer",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/brokvar_archer.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Brokvar Archer</strong>

<em>Human, Warrior</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword ranged"">Ranged</span>): Damage an enemy unit by the amount of damaged units on their side.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15955,"Gutting Slash",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/gutting_slash.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Gutting Slash</strong>

<em>Raid</em>

Damage a unit by 4. 
<span class=""keyword bloodthirst"">Bloodthirst</span> 2: Damage a unit by 6 instead.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
